CD4.,CD8.,mono,Bcells,NK,gran
0.123494034255937,0.0479007514868981,0.0505908743465482,0.0799729668155852,0.0284721929796453,0.669569180115387
0.307469438325163,0.077148602780054,0.0102881087233502,0.0676123081232658,0.0733572918976285,0.464124250150538
0.0809939111351795,0.0919116642824078,0.106558462993053,0,0.0290498457472482,0.691486115842111
0.158361344577236,0.0882863478780197,0.0229328349561752,0.0403498405972784,0.0733087230131394,0.616760908978151
0.128810001621629,0.129555114759426,0.0650447171106588,0.0991537790013174,0.0254028180300343,0.552033569476934
0.14747304415098,2.02764971123752e-18,0.042263263660832,0.031697374602002,0.150442905738998,0.628123411847188
0.074119198621248,0.175212959276348,0.0519797682333917,0.0115007472786585,0.0137716047707298,0.673415721819624
0.079251431187626,0.0231106697226394,0.0490166866137455,0.00795066324647523,0.0226498688873394,0.818020680342174
0.184953974285057,0.0381528806391838,0.0706186413313102,0.0165451039721168,0.00389339140468045,0.685836008367652
0.162496080461178,0.0597649216845047,0.032610044664018,0.0345569691831546,0.0315603169475234,0.679011667059622
0.108039150519691,0.0999249465779422,0.0855639349255207,0.00744338503053967,0,0.699028582946306
0.210558232161585,0.0657186797240607,0.0277274223791392,0.0549214172997175,0.070898354658679,0.570175893776818
0.178809385915469,0.0386658613999361,0.0575941574866875,0.0742715539766924,0.0610769232879469,0.589582117933268
0.0753227714612387,0.0148553227636668,0.0914419496277655,0.0233845241776285,0.0270091796594741,0.767986252310227
0.164487788986224,0.0650085830183996,0.0367185648502179,0.0297094625236673,0.0244990875550654,0.679576513066426
0.190280702961126,0.0602058855476097,0.0565565305095562,0.0458408505979812,0.021673743644799,0.625442286738928
0.178042852997813,0.0459001920203373,0.0195275568954087,0.019221894184649,0.0192950111872066,0.718012492714585
0.10020715571401,0.104027221773575,0.0649664349635541,0.01415835756543,0.0777517322199023,0.638889097763529
0.236066140530856,0.0673095525146026,0.0200214406487393,0.0608854394668653,0.0862109669725067,0.52950645986643
0.103588788126944,0.13768984801924,0.0737447423182789,0.0316603047963702,0.0435063811842344,0.609809935554933
0.153074673724792,0.156608735440792,0.046180038939301,0.0933079976517536,0.0656178989308717,0.48521065531249
0.139653572232358,0.0657294942017072,0.0447715390472753,0.0917121374455297,0,0.658133257073129
0.312485455188393,0.0223336740060233,0.0155030557925112,0.0657018162033047,0.00942831105315958,0.574547687756608
0.104582189140307,0.0918495273478595,0.0534410853271831,0.0348162228922081,0.00844410132854413,0.706866873963898
0.0762183224111519,0.210689584859872,0.0904894734190006,0.00349589617730242,0.0339742077636284,0.585132515369045
0.199956962238365,0.0134193662147916,0.0673798892787667,0.0127890142678349,0.0973914314618593,0.609063336538382
0.147502753072159,0.0818335358988468,0.0565331968221691,0.146202716454775,0.0389135691337183,0.529014228618332
0.145231863404065,0.197488825981012,0.0265966942197156,0.0215199494360019,0.132830792295162,0.476331874664044
0.180312968888251,0.076319918190734,0.0252595525455095,0.0680826732954344,0.040147658635294,0.609877228444777
0.152466567632789,0.060787580261117,0.0444009575570428,0.0476893026967094,0.00358891351103297,0.691066678341308
0.116834150124846,0.063651373172747,0.0690276040871713,0.00413803389831921,0.00981666619148003,0.736532172525437
0.187792055182649,0.105055162049688,0.0403395748971424,0.0639315879077412,0.0915665492018592,0.51131507076092
0.102457054359487,0.018188104761057,0.0418957246721248,0.0112988478637593,0.038465503633304,0.787694764710268
0.197311271944965,0.0620238145041359,0.038135122472814,0.0320843184929978,0,0.670445472585087
0.1540453617665,0.0341516074779032,0.0730897674036718,0.0490205143802649,0.012557843085192,0.677134905886468
0.0614677958796274,0.0972390442180619,0.100518930505247,0.00346022976097788,0.0535022054291112,0.683811794206975
0.0508927598677179,0.0775629227626247,0.0615380028151308,-2.16840434497101e-19,0.0518967776720696,0.758109536882457
0.107036771443821,0.045710580873763,0.0653665332508277,0.0262362907905781,0.0614350450184842,0.694214778622526
0.172520195748652,0.0109490543897722,0.0164959997780027,0.0423480688157425,0.138080490011098,0.619606191256733
0.111300738160798,0.0732611365539856,0.0551084072518031,0.0372835000897541,0.0528998792196755,0.670146338723984
0.108949679451354,0.108406058660129,0.0673288342595204,0.00114546937779142,0.00941295514566216,0.704757003105543
0.0688978850474746,0.109724721424437,0.0803978897584015,0.0240288759768901,0.169837783424228,0.547112844368569
0.104555449355126,0.102638997627705,0.058085900056371,0.0336075923126031,0.072071295380647,0.629040765267548
0.0821119915309561,0.0502016640343912,0.0565007994154009,0,0.0118128613435002,0.799372683675752
0.199524800158659,0.0693021712306016,0.0520718974418142,0.0692081675687318,0.0159832872545213,0.593909676345672
0.115750566314372,0.0123756701469746,0.0613939914545193,0.00372912846547595,0,0.806750643618659
0.186952709051945,0.10605202407572,0.0573121695410474,0.104527914755354,0.0221336546143034,0.52302152796163
0.179689119239625,0.183208488768612,0.0395264420384594,0.121933606736809,0.0725553966514377,0.403086946565058
0.137079864637116,0.0617298719541374,0.0595082269266446,0.0965497212907315,0.0547347842872173,0.590397530904153
0.216920423969002,0.0691308318583653,0.0465368890717925,0.181972878542122,0.0347744789329036,0.450664497625815
0.122613282096578,0.065507057250402,0.0959447435142433,0.0825699100738767,0,0.6333650070649
0.165618918569904,0.119789345803758,0.0362058343806965,0.114223548142629,0.0687939537880897,0.495368399314922
0.164729279958092,0.0741192759042975,0.0584486643389286,0.108669007249123,0.0672621471355828,0.526771625413975
0.195664613436257,0.113619433733954,0.0334047691964782,0.121818356101412,0.139084206926764,0.396408620605135
0.137918408012117,0.0844198207290511,0.0777141104786064,0.044860690862314,0.0736546039710231,0.581432365946889
0.231324928381107,0.0216410404948206,0.0237859032843035,0.120242307997312,0.0780567685893211,0.524949051253137
0.204634819736234,0.130109707503438,0.0418986323402596,0.0649062251917177,0.031137674539618,0.527312940688733
0.193397869472225,0.149327702648229,0.0262882791647262,0.0670698322220104,0.0636723957110177,0.500243920781791
0.174304577572609,0.0347093197463245,0.0380616957533527,0.0289905529680721,0.0848826952289867,0.639051158730655
0.195453179649739,0.0297973630854111,0.0383419851285999,0.0541717511654337,0.0112418810689895,0.670993839901827
0.156752998451882,0.0859519075206897,0.064838368622647,0.0977099368901394,0.00868830411036307,0.586058484404279
0.145507721816656,0.0936826429296778,0.0727960112702114,0.107229092471862,0.0366978467228508,0.544086684788742
0.0999791339769429,0.0450105898452962,0.0898585334507031,0.0515954747470448,0.0239182976898706,0.689637970290142
0.156857317969822,0.0402392918362082,0.0501533248370172,0.0728404817858624,0.00774931217282239,0.672160271398268
0.154508702108195,0.0198366693690068,0.106779257575146,0.010121991869729,0.0157416971353608,0.693011681942562
0.209755620587934,0.124574994088695,0.0578939234913291,0.0439346980433301,0.0391718774941098,0.524668886294601
0.230314075845975,0.136352937749154,0.129162182989486,0.0233856988328793,0.0109998559773971,0.469785248605108
0.138570486697019,0.0199673932747882,0.065692056954659,0.00880284091486079,0.015333823335123,0.75163339882355
0.150446040673866,0,0.131869479648595,-3.98602773765196e-20,0.0758049012362435,0.641879578441296
0.154566563851237,0.121512326405165,0.0592729366467342,0.0331893526143273,0,0.631458820482536
0.136943557665775,0.0101403512200189,0.0910482124812845,0.016337106184609,0.101038892757015,0.644491879691297
0.165639122552225,0.0306726547628975,0.0420529009038817,0.0345795572330828,0,0.727055764547914
0.167476500437908,0.107423127738371,0.0953022621069851,0.0545393428097928,0.0172642702152901,0.557994496691653
0.22237643615035,0,0.0698201141709188,0.0175547507857987,0.0459409842234426,0.64430771466949
0.297716983534898,0.059074873234614,0.0215828645658135,0.0504499638559491,0.0451188532020508,0.526056461606674
0.178982762962406,0.086785118309141,0.139503917033009,0.0486761681885776,0.0550328453467037,0.491019188160163
0.267418664203714,0.186051298358122,0.0698494963250493,0.0354731482399687,0.00783975571676138,0.433367637156384
0.144849637920879,0.0994668713501287,0.0635661922944242,0.0458262121153407,0.0831886711920007,0.563102415127227
0.214269807190017,0.128294421219575,0.0546954058889616,0.0480903975161968,0.0271431716226294,0.52750679656262
0.217991977614166,0.0937381175335206,0.0160562282110765,0.101726521608141,0.00635008981465636,0.56413706521844
0.208864970066198,0.0305718049930618,0.0264534558879148,0.0472645113994571,0.00397886863187592,0.682866389021492
0.056729029776699,0.00167688255701881,0.0350104289519263,0.0378060666922135,0.0138211873003544,0.854956404721788
0.108989069830796,0.106424165229786,0.0318397353654372,0.0413931535025566,0.0765289282980726,0.634824947773351
0.165209648529076,0.0381706088670824,0.021734419318684,0.0939513185526082,0.048528776414561,0.632405228317988
0.284680192824132,0.0438855476420698,0.0348588205148968,0.137052128141866,0,0.499523310877036
0.154982866664914,0.0666035492805301,0.0354498316315735,0.119775193064589,0.037293695361385,0.585894863997008
0.19202583603725,0.066850039586474,0.0401081926899652,0.0814024155873344,0.0246705425039775,0.594942973594999
0.117003705070638,0.0524553755777836,0.0441681765072102,0.0685214316030794,0.0144388028298128,0.703412508411476
0.256550036126238,0.0223577167304319,0.0406258963094523,0.0847922569700126,0.0392149115761451,0.556459182287721
0.196718362896843,0.0856304844947548,0.0397603965777385,0.143948303902004,0.0642999549687901,0.469642497159869
0.159582869934453,0.0944377585558891,0.0264465939188812,0.0873151563869422,0.0237444818678212,0.608473139336013
0.228124258289638,0.0349183073548894,0.038065350511438,0.0860007899131749,0,0.61289129393086
0.103981954380268,0.034691611273257,0.0397838060467759,0.0397575333739842,0.0410022087510852,0.740782886174629
0.176176246491064,0.08920041231305,0.0155691435886625,0.0628835464423612,0.0637205884274794,0.592450062737383
0.153251633988421,0.150708414131283,0.045533276413995,0.0969427267275899,0.0899233831833636,0.463640565555348
0.240440792952343,0.0839653842021283,0.0343760974777321,0.0653857567622585,0.0230113058174807,0.552820662788057
0.333169594416902,0.13085554166002,-6.20977209986235e-19,0.0774631639670536,0.0124479170740805,0.446063782881944
0.146779253422469,0.166430379999392,0.0461871570803344,0.162363578379247,0.053464104460326,0.424775526658232
0.0849675831519759,0.202693410609301,0.0168089938770451,0.0631870846272029,0.096727007599837,0.535615920134638
0.196755609101967,0.0785165779834558,0.0389803621689994,0.0409034724443234,0.0172817640488147,0.627562214252439
0.125858540375951,0.0429898640499073,0.0454953601321527,0.0657312648641028,0.0225949844846607,0.697329986093225
0.302370481814692,0.126071953205529,0.0144263763430533,0.105217094526929,0.0978045498687525,0.354109544241043
0.178885027978541,0.0424369434284286,0.0495406803651997,0.116758063252811,0.0699229728761665,0.542456312098852
0.260472680962372,0.0500773790723896,0.0609210366696156,0.107201082555162,0.047999443119603,0.473328377620858
0.207351187891887,0.103237117138879,0.0559985632343993,0.17871076625444,0.114141006019792,0.340561359460602
0.316529555715796,0.0444758951525192,0.0293737463065515,0.136851978701805,0.129238307620194,0.343530516503133
0.152072277865224,0.04833769277136,0.0962865310326619,0.0710498806940461,0.0220342402953648,0.610219377341343
0.286539729267926,0.136673206035765,0.0270195662423859,0.0807805332345904,0.03533100999312,0.433655955226212
0.188793052941899,0.085703930657859,0.029836404776339,0.0730854504502757,0.0264648262512286,0.596116334922398
0.246510204242832,0.0597484714001207,0.02886363991376,0.0678142393465325,0.0430886374864449,0.55397480761031
0.233865349164974,0.135832252164994,0.0495767096024374,0.177579866681556,0.0342465203346194,0.368899302051419
0.296625513142949,0.0983482327697779,0.010537189087902,0.139623646009067,0.12990433993161,0.324961079058695
0.190269143392871,0.0806930255047419,0.0575858362423893,0.0512040575842375,0.118208607442391,0.502039329833369
0.193211043419096,0.0640360539608756,0.072007701384036,0.0390886738865715,0.0287330604530465,0.602923466896374
0.214391676441649,0.0774300456938708,0.0752216158043282,0.080677633227246,0.0719232261568526,0.480355802676053
0.116057025300471,0.0285841391529262,0.023624770702208,0.0272916018279225,0,0.804442463016473
0.227594812217493,0.0983012837550008,0.0356950509549016,0.128670093885323,0.0711727350590649,0.438566024128216
0.164390767486758,0.143356955962284,0.0841906553905538,0.0563135993770568,0.00256406920804023,0.549183952575307
0.166944894379282,0.161050297915396,0.101463583635928,0.0190667592305811,0.0478273085387919,0.503647156300021
0.096748357283145,0.00811269853775274,0.0493498195339251,0.0943821882037024,0,0.751406936441475
0.156549721250935,0.035873661464199,0.0730131965227271,0.0463072526719771,0.0242904313670579,0.663965736723104
0.32817162155142,0.0743887263920049,0.0841980141956112,0.098306785968414,0.0212115494026962,0.393723302489854
0.139428323861394,0.0750743529547889,0.042984870595685,0.033752296052351,0.0365321144768283,0.672228042058953
0.107752801229769,0.0619026212544017,0.0675933086271209,0.02344966655428,0.0416696112616063,0.697631991072822
0.192948261970241,0.132187368801909,0.0170187561914505,0.0259676545280526,0.113254391392842,0.518623567115506
0.184494338135343,0.0176795259238699,0.03973993592285,0.111514150006914,0,0.646572050011023
0.0408106742884521,0.0891719009645159,0.0911305868501731,8.14608239940952e-4,0.0419150107295183,0.7361572189274
0.245022664741949,0.0683075578012501,0.0518174179272282,0.0322679127676217,0.0618590978496226,0.540725348912329
0.112762984215974,0.0936997965663338,0.0597085019257333,1.20751385310733e-4,0.0476593541421067,0.686048611764542
0.0966897688231793,0.0402433644181753,0.098245276524162,0.0118652851032299,0.0303385594002184,0.722617745731035
0.130080529234754,0.0978362594826978,0.0447909997795664,0.028162413301525,-1.0842021724855e-19,0.699129798201456
0.123325979476155,0.0946204184894997,0.0621096563068132,0.0303933018928069,0.0199999730396918,0.669550670795033
0.183463131223558,0.0811811437792548,0.0254367140960223,0.0576430475993673,0.0173267286640753,0.634949234637722
0.217047704770111,0.0717041862787525,0.0251574540462773,0.0684251106343122,0.0218145587722224,0.595850985498325
0.111248640500493,0.0463140980661712,0.0766330475165602,0.0100455725082449,0.0232514298899756,0.732507211518555
0.0907314192004732,0,0.0805560000475024,0.00845314805021023,0.114848478530287,0.705410954171527
0.170900733438782,0.0565198083983187,0.0662195210438268,0.0823649160660569,0.0504672621650974,0.573527758887919
0.11781367708121,0.070639810818117807,0.0505434357232021,0.0047234120964685,0.0140013525659502,0.742278311715052
0.235501682067879,0.127013497088249,0.0532997552145789,0.0256464477190273,0,0.558538617910265
0.138814557530155,0.0717575012576407,0.0433299680444315,0.0176915625057316,0.00134239751187719,0.727064013150164
0.164596971153585,0.106695962896623,0.0831839534259787,0.0152909615765399,0.0777488949658078,0.552483255981465
0.322159788756061,0.0315420425619752,0.0498716064951959,0.0859406184940504,0.0331155164050879,0.477370427287629
0.116523136790576,0.225793129409499,0.0924807236151191,0.0510611478314787,0.0298167692622371,0.48432509309109
0.101213364104487,0.137914983084049,0.0630240487159155,0.0903109826772388,0.100576892934586,0.506959728483724
0.173033157298741,0.00739595301458999,0.0796137309672258,0.00473446201257312,0.0541869554936012,0.681035741213268
0.13732243790762,0.134197672153212,0.0285479579212312,0.0103034134066706,0.0636357401810587,0.625992778430208
0.227250625684266,0.129339158677544,0.0850770604175254,0.0841902313430345,0.0539480810829314,0.4201948427947
0.120750319981747,0.136092521436789,0.0731490854008943,0.0640132318311637,0.0322172340615564,0.57377760728785
0.0984355537623301,0.0326546827674584,0.0490868331261758,0.037773587895382,0.0449304663994246,0.737118876049229
0.0879670164523219,0.0178987833632002,0.0807244247454502,0.105908092040065,0.04020844314396,0.667293240255003
0.148922860791089,0.12220582938502,0.0867720927979843,0.0426203851745185,0.0257552768261484,0.57372355502524
0.20444719472029,0.0610351300239686,0.0635624792620091,0.0483973143283788,0.0243403372399334,0.59821754442542
0.259603996021125,0.0237370498406677,0.0433418219432329,0.0644341614798114,0.0615904540802582,0.547292516634905
0.225911010410638,0.0443090997332903,0.0536406089666846,0.0571028559552571,0.0908924214345633,0.528144003499566
0.264012925085687,0.0956576171798475,0.0458518992551571,0.10425528260326,0.0660113461971435,0.424210929678905
0.194331945579102,0.0660714612212913,0.0508445365814077,0.033810796163046,0.052816405906022,0.602124854549131
0.124757775071574,0,0.0686526167508204,0.0282689548877913,0.17985836161892,0.598462291670894
0.141003679209077,0.161033777084856,0.0604335994399279,0.0529444253248929,0.0736207975009646,0.510963721440282
0.106364154361282,0.013172181014462,0.0486499105762058,0.0261351057617267,0.102451771500745,0.703226876785579
0.306634094813903,0.0142422653367067,0.0708523783033854,0.109247917291018,0.0641730220961865,0.4348503221588
0.328483118575022,0.0482821008952193,0.0608525892963657,0.142088609123628,0.0174868681868476,0.402806713922917
0.0909055721922628,0.0305168679728793,0.102266419535418,0.0180490819418064,0.0434105077421672,0.714851550615466
0.13534785330539,0.010538359127788,0.0602187304288279,0.0430763343966422,0.0952518913852095,0.655566831356142
0.212547595782383,0.124672310346013,0.00815590138015153,0.0784935934106373,0.019657928648903,0.556472670431912
0.146309758696056,0.0814547388067845,0.0776782736853162,0.050935403873441,0.0738671433622239,0.569754681576178
0.133627860233358,0,0.0494047756170784,0.016586747393854,0.0123796429182927,0.788000973837417
0.161929717125219,0.100214735790086,0.0755436688108154,0.0524363723411925,0.0375969250786603,0.572278580854026
0.220265964049702,0.0378794585842851,0.0581753893768967,0.041408891347684,0.0659066260852142,0.576363670556218
0.157078186916804,0.0724937588028308,0.0401788492179018,0.0622328932962934,0.0154437524360108,0.652572559330159
0.195264436040477,0.0437593387765812,0.0101223702024902,0.0166738360725952,0.0591006579203273,0.67507936098753
0.165541099418839,0.0592852855217441,0.0330499150692514,0.0531029574533225,0.0315055519924427,0.657515190544401
0.108086854531603,0.0334283990630762,0.0434240291992294,0.0485356656430898,0.0594102371284288,0.707114814434573
0.107516364188619,0.174748187742293,0.0437010056786098,0.00899996707199459,0.0951500870007699,0.569884388317714
0.250650927719811,0,0.117989224631438,0.0374481043124842,0.0302806521776656,0.5636310911586
0.284140713813649,7.88654470886413e-18,0.0858495768146431,0.126882017307969,0.07986388720277,0.423263804860969
0.159001297765827,0.0372675918152174,0.0782443981233982,0.0569800258418528,0.0248197427137496,0.643686943739955
0.150325717830239,0.00721224330149203,0.0729734449596848,0.0688146119049419,0.0960397250709814,0.60463425693266
0.0877977782599847,0.0230965829196158,0.0695582806956434,0.00294874233831025,0.0748678888057784,0.741730726980667
0.215314917272771,0.141927000180861,0.0680307128026158,0.0883301710933418,0.0501539579421311,0.43624324070828
0.209082974307266,0.0125007765574085,0.0490837377160966,0.033140294831615603,0.0279373029732257,0.668254913614387
0.095626647487108,0.0172348488386419,0.0891283135801622,0.0201101882548302,0.107890197373388,0.670009804465869
0.26599658722177,0,0.0438374882246658,0.0334646504133641,0.130487157384008,0.526214116756193
0.11109240712344,0.0549124250249607,0.0388469841993305,0.0415130772402175,0.00525878784595526,0.748376318566096
0.128508662680149,0.0175201329572623,0.0895828141777956,0.0237514186834813,0.0115644781116428,0.72907249338967
0.118353026012013,0.0584418452991784,0.0686864993489837,0.0396332547526844,0.0123995081189542,0.702485866468187
0.110469760667425,0.0798743918423736,0.0496343635200203,0.021007890326277,0.00597267379746685,0.733040919846437
0.229238505996599,0.0248088892827338,0.0839518308443671,0.0484855349704476,0.0976340682123807,0.515881170693472
0.150428866888546,0.200676763928278,0.00705352999708364,0.0486717936642835,0,0.593169045521808
0.154131922008942,0.0197550250731449,0.0574193607569739,0.041143357221972,0.0741844182604321,0.653365916678535
0.178546378001916,0.112593289456901,0.0553557940090931,0.0192996912469813,0.00817408723772753,0.62603076004738
0.0703498143435725,0.152412601248696,0.0612182530454929,0.0846111231776345,0.0409010051240233,0.590507203060581
0.11067446245662001,0.0353067152957942,0.100836476954798,0,0.0212636476292805,0.731918697663507
0.151399610710632,0.0747758476606334,0.0646986671563434,0.0314477150938179,0.0410932560404039,0.63658490333817
0.142010407579963,0.0571641208074731,0.0284815885896196,0.0627727930065703,0.129076251413186,0.580494838603188
0.180624445451544,0.096127914173342,0.00304869202550092,0.049862152573807,0.0681129864161697,0.602223809359636
0.161033982114526,0.161873764178987,0.051292094019928,0.0608078303223561,0.064752185341491,0.500240144022711
0.118598759301279,0.0521127294079113,0.0340682897696514,0.0348427719784684,0.0062300596944674,0.754147389848222
0.0928094139146851,0.0314274744643562,0.0875263842804385,0.0286083667615632,0.0607385143528342,0.698889846226123
0.128828688861631,0.052793250617575,0.0618987321715907,0.0760073982057887,0.0796618653115482,0.600810064831867
0.212182596221135,0.076710754055341,0.0575920322212243,0.0807223434471119,0.00612978028415146,0.566662493771036
0.112083665770705,0.0347072163966009,0.0661116606210266,0.0591460948083991,0.0563409422776046,0.671610420125664
0.0825695610176228,0.025303539994624,0.0887374252940496,0.0473512613069588,0.0314911909216051,0.72454702146514
0.10454450231923,0.0683284257604395,0.052633082233127,0.0408425355332782,-4.33680868994202e-19,0.733651454153925
0.216895273602151,0.167358084272538,0.0453182262480982,0.0683631970343094,0.0312366376658384,0.470828581177065
0.209358219398184,0.0927769370247246,0.0825106510840722,0.0540050505633437,0.05257430606386,0.508774835865816
0.26902546074416,0.0540388680509909,0.0370972890988623,0.0502834935831847,0.00229093860880715,0.587263949913995
0.185902578892593,0.0302506596862893,0.127994675022383,0.0482833510677185,0.143953371869258,0.463615363461759
0.24589106520299,0.151523317156526,0.0207178425168894,0.0451616239739564,0.0707208584456514,0.465985292703987
0.166542459645445,0.139114858757935,0.0309138917613443,0.0181026069858594,0.118308848597498,0.527017334251918
0.168832216626528,0.0417047033478409,0.0885182993683028,0.041157000688957,0.0814823408699328,0.578305439098439
0.120209368405751,0.0969543233091515,0.0708842307710669,0.0331297744505564,0.0924958328231078,0.586326470240366
0.130879557540709,0.0307757132046821,0.0880106731863452,0.0207177472318299,0.0511460697841211,0.678470239052313
0.201994482680406,0.112141134751985,0.0580264010742107,0.0565112651025335,0.0894455641011827,0.481881152289682
0.167753560964951,0.0324454594650638,0.0808800865646465,0.0205923721606103,0.0400561931049977,0.658272327739731
0.095431273496358,0.0062437792252047,0.0366143765485282,0.0433863954173296,0.0242595325157434,0.794064642796836
0.248357954721966,0.143555503640662,0.0290820978708955,0.0321235290153594,0.0920971704480153,0.454783744303102
0.134942852259213,0.0599913568755586,0.0565178447704065,0.0348778838751164,0.0343396034518654,0.679330458767841
0.196748641542483,0.0328077379223399,0.0474667641681968,0.056341350487371,0.0199490986086651,0.646686407270945
0.11654223099324,0.126724952851693,0.0376458525577505,0.0579419385480334,0.0440276462975323,0.61711737875175
0.16121116675686,0.12779828317174,0.0587071627824794,0.0517570197445963,0.0330978559034356,0.567428511640888
0.269649017200305,0.0658735843920831,0.0259091611867518,0.0508385319672709,0.0649585310171307,0.522771174236458
0.176256758734367,0.107039878416713,0.0793952917481684,0.0146898871209331,0.0269341059680285,0.595684078011789
0.164868741746142,0.101085757172307,0.0363815706922897,0.00243721897765587,0.0521890611881334,0.643037650223472
0.153826702001178,0.0528338634183902,0.065279739025347,0.0283929612037686,0.148210011622725,0.551456722728591
0.0906891527575694,0.114440614867128,0.0652640402946708,0.0690210553816583,0.112731861807184,0.54785327489179
0.119837928216822,0.0545438017341083,0.10469014716347,0.0609020855353863,0.0468835646623649,0.613142472687849
0.134000228236564,1.43609698649016e-18,0.0562112002111517,0.0435455507887524,0.00741164231104485,0.758831378452487
0.157705300192445,0.192245187720175,0.0768024309464285,0.0511808873174948,0.0633754727825811,0.458690721040876
0.0806173061342783,0.0882393809368942,0.0696535773786891,0.0189232579493246,0.0711592016069842,0.67140727599383
0.119251182945408,0.0914695208242615,0.0472208465789467,0.0392304740328251,0.0293254512727969,0.673502524345762
0.0870998937435462,0.187573914292976,0.10111427813151,0.0583907784390192,0.082884619508716,0.482936515884232
0.164287566199197,0.0241172779281059,0.0663126628405222,0.0986886410518837,0.0306233115401525,0.615970540440139
0.121605234939237,0.0298209538654702,0.0665189772036912,0.0535301884208726,0.0479128888059494,0.680611756764779
0.189911554423407,0.0890560165320888,0.0350632894121034,0.0693289290835691,0.0740132552162123,0.542626955332619
0.17377895621191,0.0414869758253467,0.0590642517272097,0.0908007513646426,0.0211112472876003,0.61375781758329
0.261313821373192,0.0946512511228416,0.0148923810162933,0.0600108277061933,0.0347173213567206,0.534414397424759
0.102640147173731,0.0511544752423502,0.0601253263923202,0.00645156688495717,0.0480029461195925,0.731625538187049
0.171779122570298,0.101874245701966,0.0604918340015503,0.0585085891283536,0.014250188659985,0.593096019937847
0.233492782369296,0,0.141321569017855,0.0422624942784749,0.0626860275453517,0.520237126789021
0.0751752222062426,0,0.0650329241348937,0.00282952302604182,0.010768475508161,0.846193855124661
0.0630623831514579,0.0307903974308099,0.0354793105619605,0.0159022196267625,0.0258054100492877,0.828960279179722
0.249477733328372,0.0194961945912824,0.0116727676369386,0.0440494824841544,0,0.675303821959253
0.116457766909125,0.0490176320120066,0.0986585492708928,0.0108136570368138,0.0781464519312443,0.646905942839918
